Code CIS,Code CIP13,Code statut,Libellé statut,Date de début,Date mise à jour,Date remise à disposition,Lien ANSM
65761302,,2,Tension d'approvisionnement,16/09/2024,30/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/quetiapinelpxeroquellp50mg300mget400mgcomprimealiberationprolongeequetiapinefumaratede
65820455,,2,Tension d'approvisionnement,16/09/2024,30/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/quetiapinelpxeroquellp50mg300mget400mgcomprimealiberationprolongeequetiapinefumaratede
65983662,,2,Tension d'approvisionnement,16/09/2024,30/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/quetiapinelpxeroquellp50mg300mget400mgcomprimealiberationprolongeequetiapinefumaratede
67357301,,2,Tension d'approvisionnement,16/09/2024,30/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/quetiapinelpxeroquellp50mg300mget400mgcomprimealiberationprolongeequetiapinefumaratede
68436082,,2,Tension d'approvisionnement,16/09/2024,30/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/quetiapinelpxeroquellp50mg300mget400mgcomprimealiberationprolongeequetiapinefumaratede
68541172,,2,Tension d'approvisionnement,16/09/2024,30/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/quetiapinelpxeroquellp50mg300mget400mgcomprimealiberationprolongeequetiapinefumaratede
68967396,,2,Tension d'approvisionnement,16/09/2024,30/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/quetiapinelpxeroquellp50mg300mget400mgcomprimealiberationprolongeequetiapinefumaratede
69612658,,2,Tension d'approvisionnement,16/09/2024,30/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/quetiapinelpxeroquellp50mg300mget400mgcomprimealiberationprolongeequetiapinefumaratede
66702538,3400949742134,4,Remise à disposition,29/01/2025,29/01/2025,29/01/2025,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/genotonorm12mgpoudreetsolvantpoursolutioninjectableboitede5cartouchesdansstyloprerempligoquicksomatotropine
66002735,,4,Remise à disposition,29/01/2025,29/01/2025,29/01/2025,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/methylphenidatebiogaranlpcomprimealiberationprolongeemethylphenidatechlorhydratede
63632013,,4,Remise à disposition,29/01/2025,29/01/2025,29/01/2025,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/methylphenidatebiogaranlpcomprimealiberationprolongeemethylphenidatechlorhydratede
62331295,,4,Remise à disposition,29/01/2025,29/01/2025,29/01/2025,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/methylphenidatebiogaranlpcomprimealiberationprolongeemethylphenidatechlorhydratede
64576464,3400955075004,1,Rupture de stock,11/12/2024,24/02/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/daptomycinenoridem500mgpoudrepoursolutioninjectablepourperfusionenflaconde10mldaptomycine
61224073,,2,Tension d'approvisionnement,03/09/2024,29/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/exacyl500mgcomprimepelliculetranexamiqueacide
67876901,,2,Tension d'approvisionnement,21/03/2024,29/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/rifadine300mggelulerifampicine
64208131,,2,Tension d'approvisionnement,21/03/2024,29/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/rifatercomprimeenrobeisoniazidepyrazinamidrifampicine
63096551,,2,Tension d'approvisionnement,21/03/2024,29/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/rifadineiv600mgpoudreetsolvantpoursolutionpourperfusionrifampicine
63898512,,2,Tension d'approvisionnement,15/02/2024,29/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/rifinah300mg150mgcomprimeenrobeisoniazidrifampicine
64085981,,2,Tension d'approvisionnement,29/01/2024,29/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/rifadine2suspensionbuvablerifampicine
60247507,,2,Tension d'approvisionnement,20/01/2025,20/02/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/specialiteabasedemtricitabinetenofovirdisoproxil200mg245mgcomprimepelliculeemtricitabinetenofovirdisoproxil
62966914,,2,Tension d'approvisionnement,20/01/2025,20/02/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/specialiteabasedemtricitabinetenofovirdisoproxil200mg245mgcomprimepelliculeemtricitabinetenofovirdisoproxil
63146673,,2,Tension d'approvisionnement,20/01/2025,20/02/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/specialiteabasedemtricitabinetenofovirdisoproxil200mg245mgcomprimepelliculeemtricitabinetenofovirdisoproxil
64250372,,2,Tension d'approvisionnement,20/01/2025,20/02/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/specialiteabasedemtricitabinetenofovirdisoproxil200mg245mgcomprimepelliculeemtricitabinetenofovirdisoproxil
65271985,,2,Tension d'approvisionnement,20/01/2025,20/02/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/specialiteabasedemtricitabinetenofovirdisoproxil200mg245mgcomprimepelliculeemtricitabinetenofovirdisoproxil
65646855,,2,Tension d'approvisionnement,20/01/2025,20/02/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/specialiteabasedemtricitabinetenofovirdisoproxil200mg245mgcomprimepelliculeemtricitabinetenofovirdisoproxil
68156283,,2,Tension d'approvisionnement,20/01/2025,20/02/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/specialiteabasedemtricitabinetenofovirdisoproxil200mg245mgcomprimepelliculeemtricitabinetenofovirdisoproxil
68486060,,2,Tension d'approvisionnement,20/01/2025,20/02/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/specialiteabasedemtricitabinetenofovirdisoproxil200mg245mgcomprimepelliculeemtricitabinetenofovirdisoproxil
69161098,,2,Tension d'approvisionnement,20/01/2025,20/02/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/specialiteabasedemtricitabinetenofovirdisoproxil200mg245mgcomprimepelliculeemtricitabinetenofovirdisoproxil
69481664,,2,Tension d'approvisionnement,20/01/2025,20/02/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/specialiteabasedemtricitabinetenofovirdisoproxil200mg245mgcomprimepelliculeemtricitabinetenofovirdisoproxil
69543888,,2,Tension d'approvisionnement,20/01/2025,20/02/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/specialiteabasedemtricitabinetenofovirdisoproxil200mg245mgcomprimepelliculeemtricitabinetenofovirdisoproxil
64126741,,2,Tension d'approvisionnement,06/01/2025,28/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/maginjectable08pourcentsolutioninjectablemagnesiumpidolatede
65952065,,4,Remise à disposition,27/01/2025,27/01/2025,27/01/2025,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/rovamycine15millionsdunitesinternationaleslyophilisatpourusageparenteralspiramycineadipatede
63601338,,2,Tension d'approvisionnement,20/01/2025,27/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/tamiflu75mggeluleoseltamivir
65545895,,1,Rupture de stock,20/01/2025,24/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/oseltamivirzentiva75mggeluleoseltamivir
61897792,,2,Tension d'approvisionnement,15/01/2025,24/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/ebilfumin75mggeluleoseltamivir
60061171,,2,Tension d'approvisionnement,13/12/2024,24/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/tetralysal150mggelulelymecycline
68544663,,1,Rupture de stock,07/01/2025,22/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/emblaveo15g05gpoudrepoursolutionadiluerpourperfusionavibactamsodiqueaztreonam
62083608,,3,Arrêt de commercialisation,16/12/2024,22/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/pediavenaphpg25solutionpourperfusion
65991171,,1,Rupture de stock,01/12/2023,22/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/zophren2mgmlsolutioninjectableenampouleivondansetron
68731823,,2,Tension d'approvisionnement,01/04/2023,03/03/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/scopodermtts1mg72heuresdispositiftransdermiquescopolamine
63958849,,2,Tension d'approvisionnement,01/04/2023,03/03/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/scopodermtts1mg72heuresdispositiftransdermiquescopolamine
63034382,,2,Tension d'approvisionnement,01/04/2023,03/03/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/scopodermtts1mg72heuresdispositiftransdermiquescopolamine
67972497,,2,Tension d'approvisionnement,11/04/2022,21/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/baqsimi3mgpoudrenasaleenrecipientunidoseglucagon
62645506,,4,Remise à disposition,17/01/2025,17/01/2025,17/01/2025,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/victoza6mgmlsolutioninjectableenstyloprerempliliraglutide
60626471,,4,Remise à disposition,16/01/2025,17/01/2025,16/01/2025,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/rovalcyte50mgmlpoudrepoursolutionbuvablevalganciclovir
63988721,,2,Tension d'approvisionnement,09/10/2024,17/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/ondansetronviatris2mgmlsolutioninjectableivondansetron
69361736,,2,Tension d'approvisionnement,01/04/2021,17/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/immunoglobulinehumainenormaleivetscabasedeimmunoglobulinehumainenormaleigg
69174658,,2,Tension d'approvisionnement,01/04/2021,17/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/immunoglobulinehumainenormaleivetscabasedeimmunoglobulinehumainenormaleigg
67894931,,2,Tension d'approvisionnement,01/04/2021,17/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/immunoglobulinehumainenormaleivetscabasedeimmunoglobulinehumainenormaleigg
67255976,,2,Tension d'approvisionnement,01/04/2021,17/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/immunoglobulinehumainenormaleivetscabasedeimmunoglobulinehumainenormaleigg
65492097,,2,Tension d'approvisionnement,01/04/2021,17/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/immunoglobulinehumainenormaleivetscabasedeimmunoglobulinehumainenormaleigg
65006702,,2,Tension d'approvisionnement,01/04/2021,17/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/immunoglobulinehumainenormaleivetscabasedeimmunoglobulinehumainenormaleigg
64700691,,2,Tension d'approvisionnement,01/04/2021,17/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/immunoglobulinehumainenormaleivetscabasedeimmunoglobulinehumainenormaleigg
64388238,,2,Tension d'approvisionnement,01/04/2021,17/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/immunoglobulinehumainenormaleivetscabasedeimmunoglobulinehumainenormaleigg
64138003,,2,Tension d'approvisionnement,01/04/2021,17/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/immunoglobulinehumainenormaleivetscabasedeimmunoglobulinehumainenormaleigg
63172629,,2,Tension d'approvisionnement,01/04/2021,17/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/immunoglobulinehumainenormaleivetscabasedeimmunoglobulinehumainenormaleigg
62946452,,2,Tension d'approvisionnement,01/04/2021,17/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/immunoglobulinehumainenormaleivetscabasedeimmunoglobulinehumainenormaleigg
61181266,,2,Tension d'approvisionnement,01/04/2021,17/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/immunoglobulinehumainenormaleivetscabasedeimmunoglobulinehumainenormaleigg
60730566,,2,Tension d'approvisionnement,01/04/2021,17/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/immunoglobulinehumainenormaleivetscabasedeimmunoglobulinehumainenormaleigg
64270535,,1,Rupture de stock,15/07/2024,16/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/furosemideteva500mgcomprimesecablefurosemide
63599556,,4,Remise à disposition,26/12/2024,15/01/2025,26/12/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/alvesco80microgrammesdoseet160microgrammesdosesolutionpourinhalationenflaconpressuriseciclesonide
66052179,,4,Remise à disposition,26/12/2024,15/01/2025,26/12/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/alvesco80microgrammesdoseet160microgrammesdosesolutionpourinhalationenflaconpressuriseciclesonide
68578562,,4,Remise à disposition,19/12/2024,15/01/2025,19/12/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/unalfa1microgramme05mlsolutioninjectableivenampoulealfacalcidol
65482434,,4,Remise à disposition,19/12/2024,15/01/2025,19/12/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/unalfa2microgrammes1mlsolutioninjectableivenampoulealfacalcidol
69386390,,4,Remise à disposition,18/12/2024,15/01/2025,18/12/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/valproatedesodiumlp500mgcomprimepelliculesecablealiberationprolongeesodiumvalproatede
67082887,,4,Remise à disposition,18/12/2024,15/01/2025,18/12/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/valproatedesodiumlp500mgcomprimepelliculesecablealiberationprolongeesodiumvalproatede
62327311,,4,Remise à disposition,18/12/2024,15/01/2025,18/12/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/valproatedesodiumlp500mgcomprimepelliculesecablealiberationprolongeesodiumvalproatede
61698947,,4,Remise à disposition,18/12/2024,15/01/2025,18/12/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/valproatedesodiumlp500mgcomprimepelliculesecablealiberationprolongeesodiumvalproatede
62067340,,4,Remise à disposition,04/12/2024,15/01/2025,04/12/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/maxidrolpommadeophtalmiquedexamethasoneneomycinesulfatedepolymyxinebsulfatede
63625015,3400935469236,4,Remise à disposition,02/12/2024,15/01/2025,02/12/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/iomeron300300mgiodemlsolutioninjectableflaconenverrede20mliomeprol
62516778,,2,Tension d'approvisionnement,22/03/2024,15/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amikacineviatris250mg500mget1gpoudrepoursolutioninjectableenflaconamikacinesulfated
68502148,,2,Tension d'approvisionnement,22/03/2024,15/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amikacineviatris250mg500mget1gpoudrepoursolutioninjectableenflaconamikacinesulfated
62048906,,2,Tension d'approvisionnement,22/03/2024,15/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amikacineviatris250mg500mget1gpoudrepoursolutioninjectableenflaconamikacinesulfated
60945985,,1,Rupture de stock,20/12/2024,14/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/pomalidomideviatris123et4mggelulepomalidomide
60310808,,1,Rupture de stock,20/12/2024,14/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/pomalidomideviatris123et4mggelulepomalidomide
65974243,,1,Rupture de stock,20/12/2024,14/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/pomalidomideviatris123et4mggelulepomalidomide
66930463,,1,Rupture de stock,20/12/2024,14/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/pomalidomideviatris123et4mggelulepomalidomide
62518996,,2,Tension d'approvisionnement,18/12/2024,14/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/zophren4mg5mlsiropondansetron
62361751,,1,Rupture de stock,08/01/2025,10/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/savene20mgmlpoudreetsolvantpoursolutionadiluerpourperfusiondexrazoxanechlorhydratede
65172663,,2,Tension d'approvisionnement,07/11/2024,10/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/recarbrio500mg500mg250mgpoudrepoursolutionpourperfusioncilastatinesodiqueimipenemmonohydraterelebactammonohydrate
67619892,,2,Tension d'approvisionnement,02/10/2024,10/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/vaccins/repevaxsuspensioninjectableenseringuepreremplievaccindiphteriquetetaniquecoquelucheuxacellulairemulticomposeetpoliomyelitiqueinactiveadsorbeateneurreduiteenantigenes
65394660,3400958677557,2,Tension d'approvisionnement,07/09/2023,10/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/paclitaxelahcl6mgmlsolutionadiluerpourperfusionflaconde100mlpaclitaxel
67298721,,2,Tension d'approvisionnement,13/12/2024,09/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/pazenir5mgmlpoudrepourdispersionpourperfusionnabpaclitaxel
60423791,,2,Tension d'approvisionnement,17/07/2024,09/01/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/vitamineb12delagrange1000microgrammes2mlsolutioninjectableimetbuvablecyanocobalamine
69497711,,4,Remise à disposition,08/01/2025,08/01/2025,08/01/2025,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/fluoresceinefaure05collyreensolutionenrecipientunidosefluoresceinesodique
67303969,,4,Remise à disposition,07/01/2025,07/01/2025,07/01/2025,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/monoprost50microgrammesmlcollyreensolutionenrecipientunidoselatanoprost
67134227,,2,Tension d'approvisionnement,22/11/2023,13/02/2025,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/pegasys90microgrammes135microgrammeset180microgrammessolutioninjectableenseringueprerempliepeginterferonalfa2a
